Counting,Vehicle type,Aust Postcode,Fuel type,Count
Vehicle Level,Total,6290,Diesel,701
Vehicle Level,Total,6290,Electric,0
Vehicle Level,Total,6290,Petrol,1093
Vehicle Level,Total,6290,LPG/Dual fuel,21
Vehicle Level,Total,6290,Other and unknown,0
Vehicle Level,Total,6290,Total,1825
Vehicle Level,Total,6302,Not Applicable,0
Vehicle Level,Total,6302,Diesel,1390
Vehicle Level,Total,6302,Electric,0
Vehicle Level,Total,6302,Petrol,2203
Vehicle Level,Total,6302,LPG/Dual fuel,62
Vehicle Level,Total,6302,Other and unknown,3
Vehicle Level,Total,6302,Total,3658
Vehicle Level,Total,6304,Not Applicable,0
Vehicle Level,Total,6304,Diesel,815
Vehicle Level,Total,6304,Electric,0
Vehicle Level,Total,6304,Petrol,1000
Vehicle Level,Total,6304,LPG/Dual fuel,37
Vehicle Level,Total,6304,Other and unknown,0
Vehicle Level,Total,6304,Total,1854
Vehicle Level,Total,6306,Not Applicable,0
Vehicle Level,Total,6306,Diesel,534
Vehicle Level,Total,6306,Electric,0
Vehicle Level,Total,6306,Petrol,502
Vehicle Level,Total,6306,LPG/Dual fuel,21
Vehicle Level,Total,6306,Other and unknown,0
Vehicle Level,Total,6306,Total,1053
Vehicle Level,Total,6308,Not Applicable,0
Vehicle Level,Total,6308,Diesel,865
Vehicle Level,Total,6308,Electric,0
Vehicle Level,Total,6308,Petrol,848
Vehicle Level,Total,6308,LPG/Dual fuel,31
Vehicle Level,Total,6308,Other and unknown,0
Vehicle Level,Total,6308,Total,1752
Vehicle Level,Total,6309,Not Applicable,0
Vehicle Level,Total,6309,Diesel,186
Vehicle Level,Total,6309,Electric,0
Vehicle Level,Total,6309,Petrol,179
Vehicle Level,Total,6309,LPG/Dual fuel,4
Vehicle Level,Total,6309,Other and unknown,0
Vehicle Level,Total,6309,Total,374
Vehicle Level,Total,6311,Not Applicable,0
Vehicle Level,Total,6311,Diesel,318
Vehicle Level,Total,6311,Electric,0
Vehicle Level,Total,6311,Petrol,318
Vehicle Level,Total,6311,LPG/Dual fuel,9
Vehicle Level,Total,6311,Other and unknown,0
Vehicle Level,Total,6311,Total,648
Vehicle Level,Total,6312,Not Applicable,0
Vehicle Level,Total,6312,Diesel,1498
Vehicle Level,Total,6312,Electric,0
Vehicle Level,Total,6312,Petrol,2311
Vehicle Level,Total,6312,LPG/Dual fuel,54
Vehicle Level,Total,6312,Other and unknown,0
Vehicle Level,Total,6312,Total,3867
Vehicle Level,Total,6313,Not Applicable,0
Vehicle Level,Total,6313,Diesel,116
Vehicle Level,Total,6313,Electric,0
Vehicle Level,Total,6313,Petrol,105
Vehicle Level,Total,6313,LPG/Dual fuel,3
Vehicle Level,Total,6313,Other and unknown,0
Vehicle Level,Total,6313,Total,227
Vehicle Level,Total,6315,Not Applicable,0
Vehicle Level,Total,6315,Diesel,910
Vehicle Level,Total,6315,Electric,0
Vehicle Level,Total,6315,Petrol,1040
Vehicle Level,Total,6315,LPG/Dual fuel,32
Vehicle Level,Total,6315,Other and unknown,0
Vehicle Level,Total,6315,Total,1979
Vehicle Level,Total,6316,Not Applicable,0
Vehicle Level,Total,6316,Diesel,256
Vehicle Level,Total,6316,Electric,0
Vehicle Level,Total,6316,Petrol,199
Vehicle Level,Total,6316,LPG/Dual fuel,4
Vehicle Level,Total,6316,Other and unknown,0
Vehicle Level,Total,6316,Total,461
Vehicle Level,Total,6317,Not Applicable,0
Vehicle Level,Total,6317,Diesel,1317
Vehicle Level,Total,6317,Electric,0
Vehicle Level,Total,6317,Petrol,2174
Vehicle Level,Total,6317,LPG/Dual fuel,36
Vehicle Level,Total,6317,Other and unknown,3
Vehicle Level,Total,6317,Total,3528
Vehicle Level,Total,6318,Not Applicable,0
Vehicle Level,Total,6318,Diesel,306
Vehicle Level,Total,6318,Electric,0
Vehicle Level,Total,6318,Petrol,236
Vehicle Level,Total,6318,LPG/Dual fuel,4
Vehicle Level,Total,6318,Other and unknown,0
Vehicle Level,Total,6318,Total,538
Vehicle Level,Total,6320,Not Applicable,0
Vehicle Level,Total,6320,Diesel,355
Vehicle Level,Total,6320,Electric,0
Vehicle Level,Total,6320,Petrol,284
Vehicle Level,Total,6320,LPG/Dual fuel,5
Vehicle Level,Total,6320,Other and unknown,0
Vehicle Level,Total,6320,Total,651
Vehicle Level,Total,6321,Not Applicable,0
Vehicle Level,Total,6321,Diesel,316
Vehicle Level,Total,6321,Electric,0
Vehicle Level,Total,6321,Petrol,249
Vehicle Level,Total,6321,LPG/Dual fuel,3
Vehicle Level,Total,6321,Other and unknown,0
Vehicle Level,Total,6321,Total,569
Vehicle Level,Total,6322,Not Applicable,0
Vehicle Level,Total,6322,Diesel,154
Vehicle Level,Total,6322,Electric,0
Vehicle Level,Total,6322,Petrol,140
Vehicle Level,Total,6322,LPG/Dual fuel,5
Vehicle Level,Total,6322,Other and unknown,0
Vehicle Level,Total,6322,Total,303
Vehicle Level,Total,6323,Not Applicable,0
Vehicle Level,Total,6323,Diesel,410
Vehicle Level,Total,6323,Electric,0
Vehicle Level,Total,6323,Petrol,648
Vehicle Level,Total,6323,LPG/Dual fuel,16
Vehicle Level,Total,6323,Other and unknown,0
Vehicle Level,Total,6323,Total,1078
Vehicle Level,Total,6324,Not Applicable,0
Vehicle Level,Total,6324,Diesel,1534
Vehicle Level,Total,6324,Electric,0
Vehicle Level,Total,6324,Petrol,1951
Vehicle Level,Total,6324,LPG/Dual fuel,46
Vehicle Level,Total,6324,Other and unknown,0
Vehicle Level,Total,6324,Total,3527
Vehicle Level,Total,6326,Not Applicable,0
Vehicle Level,Total,6326,Diesel,344
Vehicle Level,Total,6326,Electric,0
Vehicle Level,Total,6326,Petrol,243
Vehicle Level,Total,6326,LPG/Dual fuel,11
Vehicle Level,Total,6326,Other and unknown,0
Vehicle Level,Total,6326,Total,602
Vehicle Level,Total,6327,Not Applicable,0
Vehicle Level,Total,6327,Diesel,143
Vehicle Level,Total,6327,Electric,0
Vehicle Level,Total,6327,Petrol,133
Vehicle Level,Total,6327,LPG/Dual fuel,8
Vehicle Level,Total,6327,Other and unknown,0
Vehicle Level,Total,6327,Total,275
Vehicle Level,Total,6328,Not Applicable,0
Vehicle Level,Total,6328,Diesel,365
Vehicle Level,Total,6328,Electric,0
Vehicle Level,Total,6328,Petrol,189
Vehicle Level,Total,6328,LPG/Dual fuel,8
Vehicle Level,Total,6328,Other and unknown,0
Vehicle Level,Total,6328,Total,563
Vehicle Level,Total,6330,Not Applicable,0
Vehicle Level,Total,6330,Diesel,11590
Vehicle Level,Total,6330,Electric,18
Vehicle Level,Total,6330,Petrol,20464
Vehicle Level,Total,6330,LPG/Dual fuel,350
Vehicle Level,Total,6330,Other and unknown,5
Vehicle Level,Total,6330,Total,32418
Vehicle Level,Total,6333,Not Applicable,0
Vehicle Level,Total,6333,Diesel,2428
Vehicle Level,Total,6333,Electric,3
Vehicle Level,Total,6333,Petrol,3172
Vehicle Level,Total,6333,LPG/Dual fuel,67
Vehicle Level,Total,6333,Other and unknown,3
Vehicle Level,Total,6333,Total,5673
Vehicle Level,Total,6335,Not Applicable,0
Vehicle Level,Total,6335,Diesel,465
Vehicle Level,Total,6335,Electric,0
Vehicle Level,Total,6335,Petrol,345
Vehicle Level,Total,6335,LPG/Dual fuel,11
Vehicle Level,Total,6335,Other and unknown,0
Vehicle Level,Total,6335,Total,824
Vehicle Level,Total,6336,Not Applicable,0
Vehicle Level,Total,6336,Diesel,256
Vehicle Level,Total,6336,Electric,0
Vehicle Level,Total,6336,Petrol,103
Vehicle Level,Total,6336,LPG/Dual fuel,10
Vehicle Level,Total,6336,Other and unknown,0
Vehicle Level,Total,6336,Total,371
Vehicle Level,Total,6337,Not Applicable,0
Vehicle Level,Total,6337,Diesel,477
Vehicle Level,Total,6337,Electric,0
Vehicle Level,Total,6337,Petrol,234
Vehicle Level,Total,6337,LPG/Dual fuel,15
Vehicle Level,Total,6337,Other and unknown,0
Vehicle Level,Total,6337,Total,719
Vehicle Level,Total,6338,Not Applicable,0
Vehicle Level,Total,6338,Diesel,557
Vehicle Level,Total,6338,Electric,0
Vehicle Level,Total,6338,Petrol,350
Vehicle Level,Total,6338,LPG/Dual fuel,8
Vehicle Level,Total,6338,Other and unknown,0
Vehicle Level,Total,6338,Total,905
Vehicle Level,Total,6341,Not Applicable,0
Vehicle Level,Total,6341,Diesel,179
Vehicle Level,Total,6341,Electric,0
Vehicle Level,Total,6341,Petrol,116
Vehicle Level,Total,6341,LPG/Dual fuel,0
Vehicle Level,Total,6341,Other and unknown,0
Vehicle Level,Total,6341,Total,290
Vehicle Level,Total,6343,Not Applicable,0
Vehicle Level,Total,6343,Diesel,193
Vehicle Level,Total,6343,Electric,0
Vehicle Level,Total,6343,Petrol,93
Vehicle Level,Total,6343,LPG/Dual fuel,3
Vehicle Level,Total,6343,Other and unknown,0
Vehicle Level,Total,6343,Total,294
Vehicle Level,Total,6346,Not Applicable,0
Vehicle Level,Total,6346,Diesel,565
Vehicle Level,Total,6346,Electric,0
Vehicle Level,Total,6346,Petrol,294
Vehicle Level,Total,6346,LPG/Dual fuel,6
Vehicle Level,Total,6346,Other and unknown,0
Vehicle Level,Total,6346,Total,870
Vehicle Level,Total,6348,Not Applicable,0
Vehicle Level,Total,6348,Diesel,442
Vehicle Level,Total,6348,Electric,0
Vehicle Level,Total,6348,Petrol,446
Vehicle Level,Total,6348,LPG/Dual fuel,11
Vehicle Level,Total,6348,Other and unknown,0
Vehicle Level,Total,6348,Total,894
Vehicle Level,Total,6350,Not Applicable,0
Vehicle Level,Total,6350,Diesel,236
Vehicle Level,Total,6350,Electric,0
Vehicle Level,Total,6350,Petrol,247
Vehicle Level,Total,6350,LPG/Dual fuel,13
Vehicle Level,Total,6350,Other and unknown,0
Vehicle Level,Total,6350,Total,496
Vehicle Level,Total,6351,Not Applicable,0
Vehicle Level,Total,6351,Diesel,18
Vehicle Level,Total,6351,Electric,0
Vehicle Level,Total,6351,Petrol,13
Vehicle Level,Total,6351,LPG/Dual fuel,0
Vehicle Level,Total,6351,Other and unknown,0
Vehicle Level,Total,6351,Total,32
Vehicle Level,Total,6352,Not Applicable,0
Vehicle Level,Total,6352,Diesel,132
Vehicle Level,Total,6352,Electric,0
Vehicle Level,Total,6352,Petrol,96
Vehicle Level,Total,6352,LPG/Dual fuel,0
Vehicle Level,Total,6352,Other and unknown,0
Vehicle Level,Total,6352,Total,225
Vehicle Level,Total,6353,Not Applicable,0
Vehicle Level,Total,6353,Diesel,546
Vehicle Level,Total,6353,Electric,0
Vehicle Level,Total,6353,Petrol,322
Vehicle Level,Total,6353,LPG/Dual fuel,4
Vehicle Level,Total,6353,Other and unknown,0
Vehicle Level,Total,6353,Total,874
Vehicle Level,Total,6355,Not Applicable,0
Vehicle Level,Total,6355,Diesel,471
Vehicle Level,Total,6355,Electric,0
Vehicle Level,Total,6355,Petrol,192
Vehicle Level,Total,6355,LPG/Dual fuel,5
Vehicle Level,Total,6355,Other and unknown,0
Vehicle Level,Total,6355,Total,665
Vehicle Level,Total,6356,Not Applicable,0
Vehicle Level,Total,6356,Diesel,149
Vehicle Level,Total,6356,Electric,0
Vehicle Level,Total,6356,Petrol,50
Vehicle Level,Total,6356,LPG/Dual fuel,0
Vehicle Level,Total,6356,Other and unknown,0
Vehicle Level,Total,6356,Total,204
Vehicle Level,Total,6357,Not Applicable,0
Vehicle Level,Total,6357,Diesel,80
Vehicle Level,Total,6357,Electric,0
Vehicle Level,Total,6357,Petrol,42
Vehicle Level,Total,6357,LPG/Dual fuel,0
Vehicle Level,Total,6357,Other and unknown,0
Vehicle Level,Total,6357,Total,117
Vehicle Level,Total,6358,Not Applicable,0
Vehicle Level,Total,6358,Diesel,90
Vehicle Level,Total,6358,Electric,0
Vehicle Level,Total,6358,Petrol,50
Vehicle Level,Total,6358,LPG/Dual fuel,3
Vehicle Level,Total,6358,Other and unknown,0
Vehicle Level,Total,6358,Total,139
Vehicle Level,Total,6359,Not Applicable,0
Vehicle Level,Total,6359,Diesel,287
Vehicle Level,Total,6359,Electric,0
Vehicle Level,Total,6359,Petrol,220
Vehicle Level,Total,6359,LPG/Dual fuel,0
Vehicle Level,Total,6359,Other and unknown,0
Vehicle Level,Total,6359,Total,512
Vehicle Level,Total,6361,Not Applicable,0
Vehicle Level,Total,6361,Diesel,78
Vehicle Level,Total,6361,Electric,0
Vehicle Level,Total,6361,Petrol,63
Vehicle Level,Total,6361,LPG/Dual fuel,0
Vehicle Level,Total,6361,Other and unknown,0
Vehicle Level,Total,6361,Total,139
Vehicle Level,Total,6363,Not Applicable,0
Vehicle Level,Total,6363,Diesel,44
Vehicle Level,Total,6363,Electric,0
Vehicle Level,Total,6363,Petrol,23
Vehicle Level,Total,6363,LPG/Dual fuel,0
Vehicle Level,Total,6363,Other and unknown,0
Vehicle Level,Total,6363,Total,68
Vehicle Level,Total,6365,Not Applicable,0
Vehicle Level,Total,6365,Diesel,380
Vehicle Level,Total,6365,Electric,0
Vehicle Level,Total,6365,Petrol,300
Vehicle Level,Total,6365,LPG/Dual fuel,3
Vehicle Level,Total,6365,Other and unknown,0
Vehicle Level,Total,6365,Total,678
Vehicle Level,Total,6367,Not Applicable,0
Vehicle Level,Total,6367,Diesel,202
Vehicle Level,Total,6367,Electric,0
Vehicle Level,Total,6367,Petrol,189
Vehicle Level,Total,6367,LPG/Dual fuel,3
Vehicle Level,Total,6367,Other and unknown,3
Vehicle Level,Total,6367,Total,390
Vehicle Level,Total,6368,Not Applicable,0
Vehicle Level,Total,6368,Diesel,10
Vehicle Level,Total,6368,Electric,0
Vehicle Level,Total,6368,Petrol,12
Vehicle Level,Total,6368,LPG/Dual fuel,0
Vehicle Level,Total,6368,Other and unknown,0
Vehicle Level,Total,6368,Total,14
Vehicle Level,Total,6369,Not Applicable,0
Vehicle Level,Total,6369,Diesel,427
Vehicle Level,Total,6369,Electric,0
Vehicle Level,Total,6369,Petrol,338
Vehicle Level,Total,6369,LPG/Dual fuel,11
Vehicle Level,Total,6369,Other and unknown,0
Vehicle Level,Total,6369,Total,772
Vehicle Level,Total,6370,Not Applicable,0
Vehicle Level,Total,6370,Diesel,301
Vehicle Level,Total,6370,Electric,0
Vehicle Level,Total,6370,Petrol,257
Vehicle Level,Total,6370,LPG/Dual fuel,4
Vehicle Level,Total,6370,Other and unknown,0
Vehicle Level,Total,6370,Total,560
Vehicle Level,Total,6372,Not Applicable,0
Vehicle Level,Total,6372,Diesel,102
Vehicle Level,Total,6372,Electric,0
Vehicle Level,Total,6372,Petrol,82
Vehicle Level,Total,6372,LPG/Dual fuel,3
Vehicle Level,Total,6372,Other and unknown,0
Vehicle Level,Total,6372,Total,186
Vehicle Level,Total,6373,Not Applicable,0
Vehicle Level,Total,6373,Diesel,34
Vehicle Level,Total,6373,Electric,0
Vehicle Level,Total,6373,Petrol,23
Vehicle Level,Total,6373,LPG/Dual fuel,0
Vehicle Level,Total,6373,Other and unknown,0
Vehicle Level,Total,6373,Total,52
Vehicle Level,Total,6375,Not Applicable,0
Vehicle Level,Total,6375,Diesel,599
Vehicle Level,Total,6375,Electric,0
Vehicle Level,Total,6375,Petrol,506
Vehicle Level,Total,6375,LPG/Dual fuel,12
Vehicle Level,Total,6375,Other and unknown,0
Vehicle Level,Total,6375,Total,1113
Vehicle Level,Total,6383,Not Applicable,0
Vehicle Level,Total,6383,Diesel,509
Vehicle Level,Total,6383,Electric,0
Vehicle Level,Total,6383,Petrol,544
Vehicle Level,Total,6383,LPG/Dual fuel,20
Vehicle Level,Total,6383,Other and unknown,0
Vehicle Level,Total,6383,Total,1066
Vehicle Level,Total,6384,Not Applicable,0
Vehicle Level,Total,6384,Diesel,15
Vehicle Level,Total,6384,Electric,0
Vehicle Level,Total,6384,Petrol,3
Vehicle Level,Total,6384,LPG/Dual fuel,0
Vehicle Level,Total,6384,Other and unknown,0
Vehicle Level,Total,6384,Total,19
Vehicle Level,Total,6385,Not Applicable,0
Vehicle Level,Total,6385,Diesel,6
Vehicle Level,Total,6385,Electric,0
Vehicle Level,Total,6385,Petrol,4
Vehicle Level,Total,6385,LPG/Dual fuel,0
Vehicle Level,Total,6385,Other and unknown,0
Vehicle Level,Total,6385,Total,9
Vehicle Level,Total,6386,Not Applicable,0
Vehicle Level,Total,6386,Diesel,59
Vehicle Level,Total,6386,Electric,0
Vehicle Level,Total,6386,Petrol,66
Vehicle Level,Total,6386,LPG/Dual fuel,0
Vehicle Level,Total,6386,Other and unknown,0
Vehicle Level,Total,6386,Total,118
Vehicle Level,Total,6390,Not Applicable,0
Vehicle Level,Total,6390,Diesel,750
Vehicle Level,Total,6390,Electric,0
Vehicle Level,Total,6390,Petrol,835
Vehicle Level,Total,6390,LPG/Dual fuel,25
Vehicle Level,Total,6390,Other and unknown,0
Vehicle Level,Total,6390,Total,1608
Vehicle Level,Total,6391,Not Applicable,0
Vehicle Level,Total,6391,Diesel,679
Vehicle Level,Total,6391,Electric,0
Vehicle Level,Total,6391,Petrol,449
Vehicle Level,Total,6391,LPG/Dual fuel,12
Vehicle Level,Total,6391,Other and unknown,0
Vehicle Level,Total,6391,Total,1142
Vehicle Level,Total,6392,Not Applicable,0
Vehicle Level,Total,6392,Diesel,311
Vehicle Level,Total,6392,Electric,0
Vehicle Level,Total,6392,Petrol,239
Vehicle Level,Total,6392,LPG/Dual fuel,8
Vehicle Level,Total,6392,Other and unknown,0
Vehicle Level,Total,6392,Total,561
Vehicle Level,Total,6393,Not Applicable,0
Vehicle Level,Total,6393,Diesel,84
Vehicle Level,Total,6393,Electric,0
Vehicle Level,Total,6393,Petrol,61
Vehicle Level,Total,6393,LPG/Dual fuel,4
Vehicle Level,Total,6393,Other and unknown,0
Vehicle Level,Total,6393,Total,146
Vehicle Level,Total,6394,Not Applicable,0
Vehicle Level,Total,6394,Diesel,146
Vehicle Level,Total,6394,Electric,0
Vehicle Level,Total,6394,Petrol,114
Vehicle Level,Total,6394,LPG/Dual fuel,3
Vehicle Level,Total,6394,Other and unknown,0
Vehicle Level,Total,6394,Total,264
Vehicle Level,Total,6395,Not Applicable,0
Vehicle Level,Total,6395,Diesel,1173
Vehicle Level,Total,6395,Electric,3
Vehicle Level,Total,6395,Petrol,881
Vehicle Level,Total,6395,LPG/Dual fuel,21
Vehicle Level,Total,6395,Other and unknown,0
Vehicle Level,Total,6395,Total,2077
Vehicle Level,Total,6396,Not Applicable,0
Vehicle Level,Total,6396,Diesel,228
Vehicle Level,Total,6396,Electric,0
Vehicle Level,Total,6396,Petrol,151
Vehicle Level,Total,6396,LPG/Dual fuel,5
Vehicle Level,Total,6396,Other and unknown,0
Vehicle Level,Total,6396,Total,393
Vehicle Level,Total,6397,Not Applicable,0
Vehicle Level,Total,6397,Diesel,28
Vehicle Level,Total,6397,Electric,0
Vehicle Level,Total,6397,Petrol,67
Vehicle Level,Total,6397,LPG/Dual fuel,3
Vehicle Level,Total,6397,Other and unknown,0
Vehicle Level,Total,6397,Total,95
Vehicle Level,Total,6398,Not Applicable,0
Vehicle Level,Total,6398,Diesel,232
Vehicle Level,Total,6398,Electric,0
Vehicle Level,Total,6398,Petrol,258
Vehicle Level,Total,6398,LPG/Dual fuel,15
Vehicle Level,Total,6398,Other and unknown,0
Vehicle Level,Total,6398,Total,506
Vehicle Level,Total,6401,Not Applicable,0
Vehicle Level,Total,6401,Diesel,2161
Vehicle Level,Total,6401,Electric,0
Vehicle Level,Total,6401,Petrol,4178
Vehicle Level,Total,6401,LPG/Dual fuel,102
Vehicle Level,Total,6401,Other and unknown,0
Vehicle Level,Total,6401,Total,6440
Vehicle Level,Total,6403,Not Applicable,0
Vehicle Level,Total,6403,Diesel,94
Vehicle Level,Total,6403,Electric,0
Vehicle Level,Total,6403,Petrol,158
Vehicle Level,Total,6403,LPG/Dual fuel,4
Vehicle Level,Total,6403,Other and unknown,0
Vehicle Level,Total,6403,Total,251
Vehicle Level,Total,6405,Not Applicable,0
Vehicle Level,Total,6405,Diesel,177
Vehicle Level,Total,6405,Electric,0
Vehicle Level,Total,6405,Petrol,155
Vehicle Level,Total,6405,LPG/Dual fuel,4
Vehicle Level,Total,6405,Other and unknown,0
Vehicle Level,Total,6405,Total,341
Vehicle Level,Total,6407,Not Applicable,0
Vehicle Level,Total,6407,Diesel,449
Vehicle Level,Total,6407,Electric,0
Vehicle Level,Total,6407,Petrol,460
Vehicle Level,Total,6407,LPG/Dual fuel,10
Vehicle Level,Total,6407,Other and unknown,0
Vehicle Level,Total,6407,Total,920
Vehicle Level,Total,6409,Not Applicable,0
Vehicle Level,Total,6409,Diesel,238
Vehicle Level,Total,6409,Electric,3
Vehicle Level,Total,6409,Petrol,218
Vehicle Level,Total,6409,LPG/Dual fuel,5
Vehicle Level,Total,6409,Other and unknown,0
Vehicle Level,Total,6409,Total,464
Vehicle Level,Total,6410,Not Applicable,0
Vehicle Level,Total,6410,Diesel,347
Vehicle Level,Total,6410,Electric,0
Vehicle Level,Total,6410,Petrol,609
Vehicle Level,Total,6410,LPG/Dual fuel,20
Vehicle Level,Total,6410,Other and unknown,3
Vehicle Level,Total,6410,Total,973
Vehicle Level,Total,6411,Not Applicable,0
Vehicle Level,Total,6411,Diesel,72
Vehicle Level,Total,6411,Electric,0
Vehicle Level,Total,6411,Petrol,74
Vehicle Level,Total,6411,LPG/Dual fuel,3
Vehicle Level,Total,6411,Other and unknown,0
Vehicle Level,Total,6411,Total,147
Vehicle Level,Total,6412,Not Applicable,0
Vehicle Level,Total,6412,Diesel,23
Vehicle Level,Total,6412,Electric,0
Vehicle Level,Total,6412,Petrol,16
Vehicle Level,Total,6412,LPG/Dual fuel,0
Vehicle Level,Total,6412,Other and unknown,0
Vehicle Level,Total,6412,Total,39
Vehicle Level,Total,6413,Not Applicable,0
Vehicle Level,Total,6413,Diesel,21
Vehicle Level,Total,6413,Electric,0
Vehicle Level,Total,6413,Petrol,40
Vehicle Level,Total,6413,LPG/Dual fuel,0
Vehicle Level,Total,6413,Other and unknown,0
Vehicle Level,Total,6413,Total,62
Vehicle Level,Total,6414,Not Applicable,0
Vehicle Level,Total,6414,Diesel,23
Vehicle Level,Total,6414,Electric,0
Vehicle Level,Total,6414,Petrol,22
Vehicle Level,Total,6414,LPG/Dual fuel,0
Vehicle Level,Total,6414,Other and unknown,0
Vehicle Level,Total,6414,Total,41
Vehicle Level,Total,6415,Not Applicable,0
Vehicle Level,Total,6415,Diesel,1104
Vehicle Level,Total,6415,Electric,3
Vehicle Level,Total,6415,Petrol,1378
Vehicle Level,Total,6415,LPG/Dual fuel,30
Vehicle Level,Total,6415,Other and unknown,0
Vehicle Level,Total,6415,Total,2514
Vehicle Level,Total,6418,Not Applicable,0
Vehicle Level,Total,6418,Diesel,348
Vehicle Level,Total,6418,Electric,0
Vehicle Level,Total,6418,Petrol,394
Vehicle Level,Total,6418,LPG/Dual fuel,3
Vehicle Level,Total,6418,Other and unknown,0
Vehicle Level,Total,6418,Total,741
Vehicle Level,Total,6419,Not Applicable,0
Vehicle Level,Total,6419,Diesel,31
Vehicle Level,Total,6419,Electric,0
